	Inhibitory	Excitatory	Oligodendrocyte	Astrocyte	OPC	Microglia	Endothelial	VLMC	Pericyte
10101327	0.0803947802828391	0.341462389199923	0.143385652616116	0.212101687752958	0.0001163433704622	0.0399856846499625	0.0139184708713562	0.0001263935363873	0.168508597719996
10101589	0.0097781231737427	0.290962112340924	0.162038568452462	0.271410533041444	0.0085973876425145	0.0396930238795547	0.0322891253801379	0.0006831768892065	0.184547949200013
10202345	0.0591602686186088	0.291296757099844	0.163407842194395	0.225229400567982	6.41284182507764e-05	0.078081950413827	0.0180623748743543	0.0001814383036236	0.164515839509115
10203224	0.189373963320209	0.373867388177599	0.121152134427093	0.117150241099825	0.000474450843126	0.0430458482988256	0.0143514540533344	0.0002329897311473	0.14035153004884
10205244	0.0304320571403948	0.287556686626881	0.212787758621333	0.234644071653964	9.5377789565069e-05	0.0458342234992866	0.0253760861650535	0.0001038146431615	0.16316992386036
10208143	0.109453746365334	0.343066499589378	0.14827443113504	0.176071080833278	8.08030590275855e-05	0.0469485400588296	0.0128766855769289	0.0001856652251428	0.163042548157042
10218339	0.0571251369433118	0.319504349902039	0.191985932391995	0.205546168144818	0.0003165149452608	0.0394899308001792	0.0177130019116474	0.0004363365557145	0.167882628405034
10222853	0.0641758686924843	0.366512138791167	0.166387638760558	0.166192575233098	0.0002906462836628	0.0503154068203238	0.0166307078874554	0.000238912104059	0.169256105427191
10246987	0.144488956959804	0.445481548427515	0.0791039523431696	0.111388932118101	0.0001658803123909	0.0377958588305209	0.0272561825414522	8.46912805221322e-05	0.154233997186524
10248033	0.0647871595347382	0.342721300794441	0.150090586760336	0.215740682684891	0.0066216812481884	0.0343868165445701	0.0119268054699039	0.0003603021126434	0.173364664850288
10249336	0.0608963758644941	0.331385885942783	0.182726563983829	0.190314238075341	0.000589100167987	0.045168735184467	0.0229408033557622	0.0002190838300783	0.165759213595259
10253148	0.0087400243340751	0.282160160778428	0.114440178792023	0.293652545908108	0.0021534367801084	0.0880098170455486	0.0237729562044513	0.0001496621287483	0.186921218028509
10260309	0.0261001598824224	0.291379435534807	0.141623470323531	0.295923313769641	0.001689561273163	0.0435627442776165	0.0215580340669577	0.0002652758074364	0.177898005064425
10262905	0.0646972087684196	0.362985728022778	0.183801051625996	0.168950558487094	0.0002106650738243	0.0412673961888878	0.0154236065923339	0.0003428106031708	0.162320974637496
10271474	0.0543047015696176	0.336098166745834	0.175685280008866	0.205022555396695	0.0001660681858339	0.0459448455781995	0.0143511270765092	0.0001420436687756	0.16828521176967
10277308	0.022365743611114	0.326653839312126	0.18281478356414	0.233706603368748	0.0005591283282186	0.054690958337109	0.0186338883327813	0.0001446326902922	0.160430422455471
10288185	0.0330294019297401	0.33430950415493	0.156606010956324	0.229697951355604	0.0027933604758139	0.0426583072240437	0.0204730908833831	0.0003297245357715	0.180102648484389
10290427	0.0312843455532192	0.288186873732015	0.175115449778222	0.22984645401292	6.33588968922218e-05	0.0678259287881206	0.0245809577966059	7.62863037860918e-05	0.18302034513822
10291856	0.000359563742649	0.209460315547881	0.228775230163188	0.293885412175558	0.0062059671702058	0.0464747874539906	0.0297706658101343	0.000739018988862	0.18432903894753
10292311	0.053008573088503	0.352469016159107	0.158173808459425	0.208477876524681	0.0007885455355952	0.0383610956718641	0.0157713872210347	0.0002616970797722	0.172688000260017
10300914	0.0007933580605068	0.242182299173203	0.210234758016503	0.284105868333463	0.0088837875923097	0.0455597903190828	0.0240024148257212	0.0003409341749698	0.183896789504241
10315029	0.0004719686136017	0.218302402498083	0.231727290511038	0.279525245340978	0.0016903608577499	0.0595066276936359	0.0252480564726249	0.00017094293381	0.183357105078478
