Mixture	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
T36_GARD_BATCH_2	0.151140384056395	0.201533318138482	0.228954746449146	0.332003721388042	0.0863678299679354	0.0
T102_LPS_FC1_4	0.11967645851043	0.186568696660064	0.305583785635336	0.0411565077996608	0.345248647923032	0.0017659034714775
T43_GARD_BATCH_2	0.173109333343495	0.0933624366546181	0.200246273660771	0.312897259157526	0.22038469718359	0.0
T5_GARD_BATCH_2	0.041439451613992	0.0174784907382426	0.628210606406857	0.232938506538159	0.0789188863019813	0.0010140584007681
T13_GARD_BATCH_2	0.187112703664808	0.192527492666806	0.142317482343387	0.287110684240917	0.190931637084082	0.0
T113_GARD_BATCH_2	0.0426896228759514	0.122757905746704	0.288560805200772	0.288780458619797	0.257211207556775	0.0
T70_GARD_BATCH_2	0.0574085521895273	0.172407866296296	0.383123289581025	0.217611253730107	0.15849952064267	0.0109495175603753
T18_CTL_FC1_4	0.141163406663644	0.0255229529348019	0.479870391066921	0.174404858442091	0.179038390892542	0.0
T62_CTL_FC1_4	0.149942004614131	0.0761154516805564	0.240036492532928	0.268276411392568	0.265629639779816	0.0
K52_CTL_FC1_4	0.0673217005754884	0.160075960714161	0.555063243690489	0.125916897195473	0.0916221978243889	0.0
T84_CTL_FC5	0.0679655427190203	0.0955210535328496	0.323661567085099	0.210622582975722	0.288079524206515	0.0141497294807944
T75_LPS_FC1_4	0.108593044969141	0.249520862788798	0.452696477164616	0.0750260259885886	0.0796646335555264	0.0344989555333299
T109_CTL_FC1_4	0.196684389996075	0.198980770186465	0.0974970758839827	0.342385332800412	0.16374327109738	0.0007091600356853
T18_GARD_BATCH_2	0.156490594811966	0.0357002877288479	0.417872054196469	0.234767509471382	0.155169553791335	0.0
K11_LPS_FC1_4	0.131255094762782	0.114720360129668	0.463282075125938	0.0562262877819801	0.209035219477332	0.0254809627223001
T28_CTL_FC1_4	0.140725949601562	0.0917884288565118	0.29513010834594	0.35475671232923	0.117598800866756	0.0
T117_LPS_FC1_4	0.124829582215319	0.247333446224522	0.312441316627262	0.0987182957950712	0.216677359137826	0.0
T47_CTL_FC1_4	0.152772049119544	0.137524044543882	0.218242642052317	0.266194389033595	0.206547217319979	0.0187196579306835
T27_CTL_FC1_4	0.178502198910289	0.0634363297575419	0.257832146389569	0.346808582942944	0.153420741999655	0.0
K24_CTL_FC1_4	0.116096150830817	0.0787904257879299	0.505194708250813	0.218956494009418	0.0809622211210222	0.0
T34_LPS_FC1_4	0.140125264522532	0.195802924914975	0.369826000511979	0.0515725473121905	0.223592136861538	0.0190811258767852
T47_GARD_BATCH_2	0.161306566696297	0.162879290461522	0.226456461213527	0.219969509029191	0.229388172599463	0.0
K27_CTL_FC1_4	0.159093535913743	0.066995919557173	0.361092374507758	0.306357102387639	0.106461067633687	0.0
T72_GARD_BATCH_2	0.0889883080135807	0.102898721888711	0.35342785947362	0.300439821517728	0.154245289106361	0.0
K22_CTL_FC1_4	0.097954529374054	0.0360320001622028	0.495149602185934	0.210742020147397	0.160121848130412	0.0
K13_GARD_BATCH_2	0.0903173364147939	0.139935950805904	0.195916830104791	0.252077393630515	0.207726427903259	0.114026061140737
K34_CTL_FC1_4	0.15270765849018	0.0973815886658645	0.252762388387438	0.19433944850639	0.302808915950128	0.0
T41_GARD_BATCH_2	0.184880834046805	0.0503558049538851	0.445394713862728	0.182761469393796	0.130238545080747	0.0063686326620385
T106_LPS_FC1_4	0.133510977581146	0.223843696032339	0.305956153565317	0.0490396157050373	0.186220729331396	0.101428827784765
K10_CTL_FC1_4	0.0843476779238847	0.145966370094216	0.416760345358037	0.0207615748761734	0.2971742404682	0.0349897912794886
T115_CTL_FC5	0.107298747337483	0.068307416271118	0.286120242366377	0.417371846189117	0.120901747835905	0.0
K28_CTL_FC1_4	0.105933032029087	0.0558259860755556	0.570486042640529	0.229895083451016	0.0318511905041579	0.0060086652996539
K15_GARD_BATCH_2	0.0977840356945221	0.125331206790606	0.390512109685386	0.167381494415177	0.218991153414309	0.0
T104_GARD_BATCH_2	0.0558106288900686	0.144132908963401	0.558394973796418	0.105172028545154	0.136489459804958	0.0
K28_GARD_BATCH_2	0.118484134369894	0.19635974083851	0.480622917948802	0.131813186019285	0.066749645552253	0.0059703752712556
T63_CTL_FC1_4	0.0203586434199859	0.154971445031523	0.163585021723931	0.242089662033165	0.386128073545099	0.0328671542462962
K5_CTL_FC1_4	0.0707340758534979	0.0298812524559509	0.528428449168407	0.155968078784174	0.19148981471211	0.0234983290258604
T81_CTL_FC1_4	0.222106730696552	0.193965388866848	0.341093100030141	0.128696467032529	0.11413831337393	0.0
K14_LPS_FC1_4	0.112963763106404	0.120720571694661	0.65468285466819	0.0254871152308136	0.0732198206121912	0.0129258746877396
T7_CTL_FC1_4	0.0973377773983839	0.0196980651194405	0.734407967273188	0.106347426632841	0.0422087635761467	0.0
K30_LPS_FC1_4	0.118435018041976	0.207510827434648	0.497819363310436	0.0943609840464754	0.077232196653838	0.0046416105126256
K7_LPS_FC5	0.1067017418697	0.323548855512373	0.427749860418814	0.10432157052193	0.0212292956044608	0.0164486760727229
T31_GARD_BATCH_2	0.261422307560988	0.0546433028081462	0.287754469467828	0.299679122372091	0.0965007977909463	0.0
T113_LPS_FC5	0.0925098141199185	0.230861075150466	0.370705850141561	0.0316898796207129	0.256375980262052	0.0178574007052896
K53_CTL_FC5	0.0439864316546261	0.134117063484034	0.479056061242094	0.293506613844123	0.0493338297751228	0.0
K33_GARD_BATCH_2	0.101885561186396	0.208068097729151	0.463670245761097	0.1370132955418	0.085170604621044	0.0041921951605123
K17_GARD_BATCH_2	0.0836117886645007	0.0002700757101236	0.629110630925521	0.101154490610937	0.182967451972425	0.0028855621164926
K27_LPS_FC1_4	0.161567419365532	0.223233860988902	0.380072038616898	0.130380133700431	0.104746547328237	0.0
K46_GARD_BATCH_2	0.0703901941920768	0.201372625507221	0.43501310462324	0.138189953976224	0.15381465715722	0.001219464544018
T102_CTL_FC1_4	0.0948267458858275	0.044731972179594	0.297063752490738	0.165569305824091	0.39780822361975	0.0
T12_LPS_FC1_4	0.0913446774312636	0.212476098778411	0.634597108799942	0.0243842676372097	0.0371978473531738	0.0
T75_GARD_BATCH_2	0.063573438169045	0.143553593120598	0.509628257802463	0.201759962725651	0.0383561703238194	0.0431285778584229
T12_GARD_BATCH_2	0.0729762858042074	0.0694401283494379	0.524751444773601	0.2559082444406	0.0769238966321543	0.0
K26_LPS_FC1_4	0.128235500124015	0.192463200187396	0.508368067595903	0.0487935566479951	0.122139675444691	0.0
T6_LPS_FC5	0.240623135656427	0.0945612862482706	0.397879271059277	0.0226004270051108	0.181859417471099	0.0624764625598164
T64_CTL_FC1_4	0.0660045721156311	0.118071078283312	0.159311283983471	0.220501706134377	0.436111359483209	0.0
K38_CTL_BATCH_2	0.0426543414471896	0.0583355401855809	0.480187754893211	0.248260843489466	0.170561519984552	0.0
T110_GARD_BATCH_2	0.122095814489372	0.0254140639904573	0.56681606062087	0.205045368362294	0.0806286925370068	0.0
K9_GARD_BATCH_2	0.0917968444495656	0.151485090982251	0.297570926272448	0.22825146408822	0.230895674207514	0.0
T79_CTL_FC1_4	0.0569195994243845	0.328418228275748	0.427265532735145	0.0840945031515639	0.0267572567940565	0.0765448796191025
K8_GARD_BATCH_2	0.0723346443490298	0.0011795270933595	0.625346244781802	0.150414148538168	0.132243392567355	0.0184820426702848
T84_GARD_BATCH_2	0.0596537243323301	0.155028831141649	0.327460451465968	0.158547317837706	0.299309675222347	0.0
K19_LPS_FC1_4	0.108078655677649	0.127656404996544	0.664821581246988	0.0448685389615127	0.0421631317259949	0.0124116873913114
K50_LPS_FC5	0.11002966968382	0.226967110984779	0.412521945314867	0.0665172458887859	0.183768221764887	0.0001958063628618
T27_LPS_FC1_4	0.235051925225729	0.237316571784198	0.292806828174455	0.0742766706566686	0.135706531466442	0.0248414726925069
T115_GARD_BATCH_2	0.148451724866338	0.0963550372558526	0.32677369533869	0.381684118906131	0.0467354236329886	0.0
K29_LPS_FC1_4	0.160011043592095	0.177513831672512	0.468280354082532	0.093717440914038	0.100477329738824	0.0
T40_GARD_BATCH_2	0.278601267769107	0.165488993692815	0.0971123853896424	0.364608807923206	0.0941885452252293	0.0
K30_CTL_BATCH_2	0.0883726206760683	0.0667340171826034	0.587135870033761	0.220209788276821	0.0263707431487001	0.0111769606820454
K46_CTL_FC1_4	0.0906584650720255	0.198527278543462	0.444243112232855	0.13941390036585	0.112673210107938	0.0144840336778698
T9_CTL_FC1_4	0.0660384951829524	0.231194191803907	0.389910234683541	0.133273619387252	0.179583458942347	0.0
T76_LPS_FC1_4	0.119108717415754	0.310099013284506	0.471470787159157	0.0306234290678999	0.0281702732176517	0.0405277798550311
T77_LPS_FC1_4	0.0973933842317097	0.130811199949121	0.490491861047116	0.0416672868113104	0.239636267960743	0.0
K32_GARD_BATCH_2	0.0556415769713779	0.127512291588566	0.526804367165972	0.273751172485948	0.0162905917881361	0.0
K38_CTL_FC1_4	0.0371514315102381	0.0310280963493803	0.482194098063884	0.284524042793756	0.165102331282741	0.0
K26_CTL_FC1_4	0.112814950075076	0.0216478127214582	0.499347596520999	0.240145734264605	0.126043906417862	0.0
T14_CTL_FC1_4	0.1205227025506	0.0272006522348017	0.502560436701381	0.197232026729021	0.152484181784196	0.0
T28_CTL_BATCH_2	0.134390424630406	0.0890259465626025	0.301814998750998	0.370471607118304	0.10429702293769	0.0
T10_LPS_FC1_4	0.187952522122193	0.218010631309609	0.471290234525409	0.0588374904576136	0.0639091215851746	0.0
T8_CTL_FC1_4	0.112712092275181	0.0666892488563267	0.253364009633262	0.216400881845765	0.350833767389465	0.0
K51_GARD_BATCH_2	0.0527810559709648	0.15625740941313	0.459398238514352	0.257413177936065	0.0741501181654882	0.0
T46_LPS_FC1_4	0.17624901705348	0.183545152105912	0.417251299929476	0.0448417029591868	0.142397247506024	0.0357155804459204
K51_LPS_FC1_4	0.105847635020878	0.252565601415438	0.530202025926584	0.0644850117384282	0.0432974274730224	0.0036022984256485
T72_CTL_FC1_4	0.0947895122306021	0.0729595445869174	0.378738143015212	0.27411812265765	0.175633095246165	0.0037615822634539
K6_LPS_FC5	0.0577922080662514	0.378740189404487	0.260818518922759	0.168512890579982	0.10146235754291	0.03267383548361
T50_LPS_FC5	0.311713033978936	0.256596086663985	0.240657471138552	0.0192641180338933	0.103819671033692	0.0679496191509419
T81_GARD_BATCH_2	0.228496206140695	0.18314094532586	0.366400344882433	0.0958658424730787	0.126096661177933	0.0
T5_LPS_FC5	0.0801393154889074	0.133287290451424	0.590424176400945	0.0495441149675007	0.146605102691223	0.0
T101_CTL_FC5	0.118030909334148	0.0703860359961748	0.169725199941995	0.227455037989082	0.318359858445923	0.0960429582926776
K7_CTL_FC5	0.0289135503493933	0.302665935735836	0.32995538187152	0.28909983090624	0.0216638307429016	0.0277014703941095
T119_GARD_BATCH_2	0.0710582259820317	0.0625861433314636	0.525261480395679	0.208230048580122	0.132864101710704	0.0
K46_LPS_FC1_4	0.103828479357699	0.221730812627013	0.433293323223149	0.0991952609275069	0.139277277617161	0.0026748462474716
K15_CTL_FC1_4	0.107416902087257	0.100204003720192	0.349896441809304	0.161237174494408	0.281245477888839	0.0
T6_GARD_BATCH_2	0.229566838944701	0.0175051110621047	0.296691342029059	0.144616987102006	0.227225004335493	0.0843947165266364
K15_LPS_FC5	0.237777713315873	0.213591797182045	0.342966158548019	0.0669622949739528	0.13870203598011	0.0
T15_LPS_FC1_4	0.341319634264108	0.176192731369613	0.294536782120554	0.0362471629346197	0.151703689311107	0.0
T27_GARD_BATCH_2	0.213504995140743	0.101435648142853	0.26744304223212	0.308673421345552	0.0852862238688999	0.0236566692698317
T112_LPS_FC1_4	0.0874759278819682	0.285918684837342	0.516056288236309	0.0481385559299196	0.0529926479466333	0.0094178951678279
K49_LPS_FC1_4	0.0894908840550096	0.208516859454757	0.46317522473065	0.0898511291159925	0.14896590264359	0.0
K30_CTL_FC1_4	0.0881258907311876	0.0629169521783342	0.568374577319736	0.231841265185597	0.0476441671690588	0.0010971474160865
T47_LPS_FC1_4	0.139176199737386	0.423564088454299	0.260014817821085	0.0489756400031802	0.0856670946591443	0.0426021593249052
T6_CTL_FC5	0.203733432832814	0.0139499938561021	0.425604289638237	0.0723615539627665	0.228331538553807	0.0560191911562722
K51_CTL_FC1_4	0.063111909146183	0.14325294807443	0.478386437164936	0.237788476698416	0.0774602289160356	0.0
T75_CTL_FC1_4	0.0687072833694813	0.0991053805234055	0.465551680719639	0.267588075562716	0.0669585422322503	0.0320890375925086
K32_CTL_FC1_4	0.0608332330717635	0.133160197826553	0.579885027907365	0.223985776897362	0.0	0.0021357642969569
K22_LPS_FC1_4	0.109837846528841	0.154818155659518	0.471660055502241	0.0864367975572331	0.177247144752167	0.0
K27_GARD_BATCH_2	0.173887370462325	0.0962000176882389	0.325016351345212	0.320228415583953	0.0846678449202718	0.0
T117_CTL_FC1_4	0.129708422701617	0.21841895893553	0.226230442427182	0.163039459213404	0.262602716722268	0.0
T71_GARD_BATCH_2	0.0708396890251591	0.139525292091839	0.344777555175924	0.263699785401338	0.18115767830574	0.0
T3_CTL_FC1_4	0.115944518734436	0.0204232340996978	0.534824253660599	0.141379810410592	0.187428183094675	0.0
T70_CTL_FC5	0.0598876820908424	0.102003544775929	0.332863339922529	0.21466839138292	0.276561800787755	0.0140152410400242
T35_LPS_FC1_4	0.112827421161044	0.223336951300863	0.577699904726819	0.0271648382576561	0.0589708845536179	0.0
T18_LPS_FC1_4	0.189815527506663	0.168145190485985	0.418955162751952	0.0445984787183634	0.178485640537036	0.0
