	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
K30_CTL_FC1_4	0.0995633428326853	0.053534125018319	0.682248213370402	0.0428497748181853	0.0212258121491832	0.100578731811225
T47_LPS_FC1_4	0.10930741084177	0.249355142994554	7.34407374684444e-05	0.162700797114989	0.476146032441135	0.0024171758700845
T6_CTL_FC5	0.188729495352447	2.36783786799797e-06	0.429437690141868	2.36237206263163e-06	0.179323527274259	0.202504557021495
K51_CTL_FC1_4	0.0674365118384224	0.089494266249711	0.627270506293543	0.0671820907403133	0.0540913955256228	0.0945252293523867
T75_CTL_FC1_4	0.0756617081661568	0.151895252365715	0.571434102433024	0.0213529370374903	0.0255023891244586	0.154153610873156
K32_CTL_FC1_4	0.0608918361999912	0.0962950681585824	0.692401444848241	0.0390277967750399	0.0116003597870352	0.0997834942311102
K22_LPS_FC1_4	0.0837649261139165	0.0812457318534237	0.517005306556382	0.0325329695377682	0.279006633025886	0.0064444329126235
K27_GARD_BATCH_2	0.164622144621266	0.140011480962663	0.422286559713067	0.0908628659200051	0.129725685507914	0.0524912632750845
T117_CTL_FC1_4	0.129404531674696	0.114928386774643	0.337892879658275	0.0386316850763147	0.32564254247894	0.0534999743371325
T71_GARD_BATCH_2	0.0698390088813683	0.169321310622894	0.249194893896493	0.0847402998074995	0.3464374650532	0.0804670217385442
T3_CTL_FC1_4	0.11115618750003	0.0204779552940268	0.674058806306368	0.0036756706963521	0.122404070269302	0.0682273099339202
T70_CTL_FC5	0.0643651811708733	0.13768284314962	0.393011444831254	0.0187840923521207	0.238242906787655	0.147913531708477
T35_LPS_FC1_4	0.102211188073918	0.124008590026936	0.475585120982351	0.0350294668069525	0.260748224349348	0.0024174097604948
T18_LPS_FC1_4	0.129265169895325	0.043821011076735	0.507979900409967	0.0249721766194479	0.27771931932775	0.016242422670775
K31_GARD_BATCH_2	0.0862737109997931	0.203782225202706	0.215184949152747	0.0580645802921776	0.435834529809788	0.0008600045427881
K8_CTL_FC1_4	0.0574385938170877	0.0112852730629478	0.709845463351771	1.79204990924186e-05	0.109598860261328	0.111813889007773
K47_CTL_FC1_4	0.0587967872520624	0.184596547322104	0.456914007043993	0.0233708766595457	0.189621506827172	0.0867002748951235
K14_CTL_FC1_4	0.0831016890280664	0.010484566853062	0.714365945723558	3.49470065963883e-06	0.0977744183583403	0.0942698853363131
T120_CTL_FC1_4	0.0479877426629315	0.0001544930452595	0.433725607214183	0.0796452035195799	0.423107998309529	0.0153789552485176
T112_CTL_FC1_4	0.0578530849641988	0.248704411280032	0.463968876538409	0.0344674024962262	0.090559249063352	0.104446975657782
T79_LPS_FC5	0.0394209812132993	0.465409883862158	0.252484570088362	0.0033196615920008	0.23935158066631	1.33225778696373e-05
T112_GARD_BATCH_2	0.0579429130975974	0.262007023167462	0.365390701042296	0.0442043970492003	0.205792329987335	0.0646626356561094
T101_LPS_FC1_4	0.0989035706085537	0.136468858137913	0.0384519595946628	0.0495811462015417	0.58189837055767	0.0946960948996585
T46_GARD_BATCH_2	0.201465610787798	0.0289905787394188	0.457091930267447	0.0076444924051842	0.210424198076225	0.0943831897239263
T69_LPS_FC5	0.0908886774514576	0.137908084119049	0.141048287841686	0.0659665614748439	0.564165163074857	2.32260381063798e-05
T70_LPS_FC1_4	0.0594959609462633	0.132372452016487	0.363425179643546	0.0519268412908296	0.350282908539328	0.0424966575635468
K10_GARD_BATCH_2	0.033390213388138	0.0347084478431651	0.458162512519936	3.52019871188183e-05	0.397630969020565	0.0760726552410766
K37_CTL_FC1_4	0.0674183399991475	0.164179436153681	0.5278374602199	0.0775472813351073	0.0724768437260325	0.0905406385661327
T5_CTL_FC5	0.0547420558940744	0.0368644530222273	0.737253218050304	6.08470655854607e-06	0.107563983039793	0.0635702052870424
K53_LPS_FC1_4	0.0818886537064718	0.189777378910597	0.375820522091449	0.14192382469517	0.210584546709493	5.07388681925448e-06
T120_LPS_FC5	0.0484854470587686	0.0089170615724164	0.468489269898942	0.0758703344741967	0.393174244651721	0.0050636423439543
K7_GARD_BATCH_2	0.0572725401989343	0.208864626726902	0.464180505533018	0.116511351427844	0.0586382756392793	0.0945327004740222
K12_GARD_BATCH_2	0.0697801064270164	0.0321932986836435	0.763031876902852	2.4600367608888e-05	0.0091513733162783	0.125818744302602
T35_GARD_BATCH_2	0.130832936749772	0.109860801829029	0.581982650495598	0.0082117566757751	0.0908022048284963	0.07830964942133
K50_CTL_FC1_4	0.0776307983705552	0.115094408216994	0.571103509434852	5.83010187277347e-05	0.147727182082086	0.088385800876786
