	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
T112_LPS_FC1_4	0.0548638570427014	0.160477548655813	0.287301528685364	0.0003900329361333	0.496553915433388	0.0004131172466002
K49_LPS_FC1_4	0.0457534081703929	0.161027705651013	0.438929044134295	0.0002902426004075	0.353998564404653	1.03503923800176e-06
K30_CTL_FC1_4	0.0582196871112746	0.0119086051848783	0.548428155855976	0.0859901523450179	0.226044161586984	0.069409237915869
T47_LPS_FC1_4	0.0947664204145631	0.324703238533027	3.58987064500048e-06	0.01074537544713	0.528872275475136	0.0409091002594983
T6_CTL_FC5	0.130690776388473	1.02881525828994e-06	0.307427298692766	2.36539757797303e-06	0.457240691287567	0.104637839418358
K51_CTL_FC1_4	0.0331563422120615	0.0394415164950186	0.507867930888561	0.116028454626546	0.248718717400303	0.0547870383775085
T75_CTL_FC1_4	0.0299482066732092	0.061132201591655	0.450784189986341	0.114461684609875	0.232400183554854	0.111273533584066
K32_CTL_FC1_4	0.0253462253283692	0.0291191574757554	0.56138961672064	0.111618979557338	0.201392754636879	0.0711332662810176
K22_LPS_FC1_4	0.0641116615513674	0.0884033678788377	0.442150970090018	4.74796453042075e-06	0.405241375602266	8.78769129808995e-05
K27_GARD_BATCH_2	0.107034586748016	0.0790182346221317	0.308327534679698	0.158928497456854	0.276490482055593	0.070200664437707
T117_CTL_FC1_4	0.0734597012946012	0.0561786430666112	0.257480036590543	0.106902883584153	0.470168509645332	0.0358102258187601
T71_GARD_BATCH_2	0.0475743747622695	0.195151660314239	0.118018387591443	0.032365625144141	0.480858294618285	0.126031657569623
T3_CTL_FC1_4	0.0683566043807625	1.41002432303832e-06	0.547692616318265	0.0345239964077749	0.332508693898198	0.0169166789706776
T70_CTL_FC5	0.0199873521229411	0.0574531864133551	0.274669683337327	0.0926052896300653	0.441607779236805	0.113676709259506
T35_LPS_FC1_4	0.080685658814568	0.120921681592765	0.405568032524898	0.0003460983935179	0.392305414588407	0.0001731140858443
T18_LPS_FC1_4	0.109315263594291	0.0543068304824449	0.401125038594115	2.71640811351482e-06	0.435124997815408	0.000125153105628
K31_GARD_BATCH_2	0.0920128775371998	0.210877503047401	0.116442937879241	9.16198890301992e-05	0.580553086693999	2.1974953128582e-05
K8_CTL_FC1_4	0.0308383129593923	1.79447998170733e-06	0.576513513702249	0.019920093022545	0.31967348192348	0.0530528039123527
K47_CTL_FC1_4	0.0242426542060016	0.0831487168854624	0.355582324159852	0.139591989062142	0.346436113499848	0.0509982021866937
K14_CTL_FC1_4	0.0570873185869107	5.76271249882784e-06	0.573273866501713	0.0125693142435241	0.325948792055307	0.0311149459000463
T120_CTL_FC1_4	0.0583700940880902	0.0405103196029798	0.314883770305197	0.0003930820672038	0.584020235970969	0.0018224979655601
T112_CTL_FC1_4	0.0072707546891651	0.0832111145391093	0.358170109713219	0.211243133208623	0.277015065177315	0.0630898226725683
T79_LPS_FC5	0.0349724198730004	0.380548050821624	0.235041196254074	2.02505088238579e-05	0.349416948962461	1.13358001604195e-06
T112_GARD_BATCH_2	0.0310165796682439	0.193871093262753	0.240655575167279	0.0913653677267734	0.369160059610021	0.0739313245649301
T101_LPS_FC1_4	0.0856164515869159	0.141864089143371	0.0258292556125845	0.0008522859040039	0.643409079038868	0.102428838714257
T46_GARD_BATCH_2	0.142581605604731	0.0052698235583196	0.346872093741943	0.0453570553484566	0.387826311960488	0.0720931097860618
T69_LPS_FC5	0.086257663013482	0.174240877400238	0.104310291852622	0.0010705383328495	0.633400443839536	0.0007201855612719
T70_LPS_FC1_4	0.0523941518545614	0.149338964615286	0.267621696311228	3.71802439548883e-06	0.496878549865275	0.0337629193292539
K10_GARD_BATCH_2	0.0282937977548917	0.0325035679768265	0.30310302975317	8.78649758003904e-07	0.611452255630795	0.0246464702345592
K37_CTL_FC1_4	0.0257433022945786	0.0868516679690148	0.402088048318936	0.154137756028561	0.256466519694836	0.074712705694073
T5_CTL_FC5	0.0269556909967098	0.0035907161092767	0.589091412097617	0.0321250777840303	0.335004029768426	0.0132330732439403
K53_LPS_FC1_4	0.0890267558040231	0.245453332461954	0.344120598429001	0.0003765282014378	0.321018633977585	4.15112599798924e-06
T120_LPS_FC5	0.0564798423178165	0.0498790031004522	0.382264589322212	0.0008681571870796	0.510498522167527	9.88590491294647e-06
K7_GARD_BATCH_2	0.0138832070385681	0.105683006618832	0.327481227942029	0.231393334050587	0.23927068855243	0.0822885357975533
K12_GARD_BATCH_2	0.0379029670366405	0.0029447194880634	0.635257902815032	0.0338779704567793	0.215364551420254	0.0746518887832306
T35_GARD_BATCH_2	0.0677150564280358	0.0280644385441644	0.466537642403929	0.103117694577096	0.278490115242093	0.0560750528046822
K50_CTL_FC1_4	0.0402316338100144	0.034438101916431	0.436871141668581	0.0961890596058864	0.36213758258505	0.0301324804140375
