	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
X137_D0	0.157149152142079	0.0289217497298174	0.28187515765779	0.325153461925249	0.0864223606170223	0.120478117928043
X138_D0	0.155640863175918	0.0300147572983183	0.282959209675446	0.327936510440579	0.0840857556286165	0.119362903781122
X139_D0	0.157502844461628	0.0252076002559836	0.285450234140833	0.324659816849329	0.0865034776309947	0.120676026661232
X142_D0	0.157221239059411	0.0265472924860787	0.281350182109048	0.326006562416083	0.0868971993124725	0.121977524616906
X143_D0	0.158419642460826	0.0276435960418246	0.285207118541158	0.322089658757221	0.0831439401616259	0.123496044037345
X144_D0	0.161152287672136	0.0274694327439811	0.282195367074562	0.324251440359661	0.0833280786406964	0.121603393508964
X145_D0	0.158852014997191	0.030725788368854	0.2740697291948	0.327379699566848	0.0858184501348699	0.123154317737437
X146_D0	0.157468196695934	0.0255723259714594	0.278886660979958	0.326178211242349	0.0875708922595501	0.124323712850749
X147_D0	0.157850840465659	0.0276733562731002	0.282987877116958	0.331010115343832	0.0807890301166427	0.119688780683808
X149_D0	0.158301132783225	0.0254421988451096	0.278866700499236	0.324020446844285	0.0873512139574234	0.126018307070721
X150_D0	0.159172790148789	0.0271227159818268	0.282946820872324	0.323229286124039	0.0832475980228097	0.124280788850211
X152_D0	0.159129109166814	0.0271636191251581	0.282476488323982	0.322371391393788	0.082510422901573	0.126348969088685
X153_D0	0.154262691892536	0.0306324445838962	0.282606502550728	0.327419179389598	0.08413803969941	0.120941141883832
X154_D0	0.157734502401233	0.0281979622916256	0.279270806547759	0.32664433208131	0.0862994559433369	0.121852940734735
X155_D0	0.157949888881483	0.028931696193478	0.274962212921547	0.327508742405125	0.0848071950491843	0.125840264549183
X160_D0	0.158503202459575	0.027401399439306	0.280019960253578	0.322174154849737	0.0856676250114211	0.126233657986383
X161_D0	0.154381994091842	0.0303495749162815	0.286146032633808	0.323959373662811	0.0824270224080714	0.122736002287186
X165_D0	0.156362482264071	0.0293194568516068	0.27798760859301	0.325944028892766	0.0838881850041135	0.126498238394433
X167_D0	0.155331179249758	0.0272602007344253	0.290157673039784	0.324642078659789	0.0827298682961615	0.119879000020082
X168_D0	0.156916619956737	0.0289592512938082	0.281731613800146	0.326321651409048	0.0849462148375236	0.121124648702737
X169_D0	0.158090977557866	0.0272459793477335	0.279781869169923	0.330070033863031	0.0836825434280573	0.121128596633389
X170_D0	0.15872948892739	0.0258545825323822	0.279711318239444	0.32018809000467	0.0917632920101799	0.123753228285934
X171_D0	0.153597365397616	0.0308984368963802	0.278920937736676	0.327124870331852	0.0834335713268838	0.126024818310593
X172_D0	0.15644460069457	0.0277128449824495	0.281448141960891	0.32322458992243	0.0889088117659667	0.122261010673692
X173_D0	0.154500962912741	0.0275083699789744	0.290498017635219	0.32423943749556	0.0802434109671623	0.123009801010344
X174_D0	0.155573862795583	0.025342932485098	0.284448383407341	0.329261948197352	0.0855792003728078	0.119793672741818
X175_D0	0.155270583815812	0.0267622796443134	0.286956297526353	0.319291702079312	0.0856570925556693	0.12606204437854
X179_D0	0.156596629705837	0.0284404088639558	0.278217178469031	0.325804894009006	0.085307702792676	0.125633186159495
X181_D0	0.154131061629447	0.0283575468572016	0.28689678874133	0.318886769928068	0.0878831566136438	0.123844676230309
X182_D0	0.157595145020648	0.0264628213352895	0.28275498486192	0.323927836332447	0.08352646534417	0.125732747105527
X183_D0	0.155909189557508	0.0268364934103033	0.279233814139989	0.3264470759188	0.0862345880205848	0.125338838952816
X184_D0	0.156660595062078	0.026815138908236	0.280088654105632	0.325200613377496	0.0860914408718011	0.125143557674757
X186_D0	0.15956887032101	0.0277969232361242	0.277218906335107	0.318673478896148	0.0881911561277508	0.12855066508386
X187_D0	0.157538406907699	0.0247022496209656	0.283953964737914	0.320879377882823	0.0867205132900316	0.126205487560567
X189_D0	0.159763012665151	0.0276645868280826	0.28311621922515	0.324765240515375	0.0812412019900344	0.123449738776208
X190_D0	0.157685708096687	0.0257378249167744	0.2834661465426	0.322869278872773	0.0850076707348611	0.125233370836305
X191_D0	0.155613642570065	0.0278426380723118	0.28633344374388	0.324746903099219	0.083357467052184	0.122105905462341
X194_D0	0.15593282098314	0.0268863863127123	0.281589999024743	0.325976813815002	0.0859853153897146	0.123628664474689
X195_D0	0.153998999702694	0.0277093255418032	0.285930643661752	0.330069835307027	0.0805086202883211	0.121782575498403
X196_D0	0.158172215921975	0.0251216446128504	0.283957063980828	0.319100365077187	0.0889788489184523	0.124669861488707
X197_D0	0.157876592220567	0.0258455028462469	0.282281780123122	0.326118152205339	0.0867793653058596	0.121098607298866
X199_D0	0.155152047789253	0.0278334217419093	0.285427045659006	0.326634934994743	0.0838550938582459	0.121097455956844
X200_D0	0.156395023378141	0.0261468027037128	0.286355880941091	0.323756054691641	0.081946693891825	0.125399544393589
X201_D0	0.159940321299219	0.0243885038258488	0.285785229814469	0.322160430000879	0.0844005176314917	0.123324997428093
X202_D0	0.156304793905537	0.0273985358894289	0.28068741440834	0.326750057678632	0.083256581599404	0.125602616518658
X203_D0	0.157335503955457	0.0243599232681976	0.282000466878395	0.32093391051883	0.090060378989824	0.125309816389297
X204_D0	0.157239345566993	0.0265015439326604	0.281175095346819	0.320175691520583	0.0894049622449949	0.12550336138795
X205_D0	0.157703530554453	0.0271913685169895	0.282754887262501	0.3271489653519	0.0810331330806622	0.124168115233494
X206_D0	0.157926160670701	0.0266135146529078	0.288070210036164	0.3237263252641	0.0818933719029262	0.121770417473201
X208_D0	0.157061645140198	0.0258629162616639	0.283326929633653	0.324953312685575	0.0826627834362771	0.126132412842632
X209_D0	0.155930756739105	0.026911855166716	0.276071727929505	0.324696842297805	0.0913742017608758	0.125014616105992
X210_D0	0.155533387971896	0.0276723013099631	0.283566425357017	0.325933664269048	0.0859456252005566	0.121348595891519
X213_D0	0.156221419164696	0.026731942571126	0.283386837711604	0.33130552668966	0.081277999574253	0.121076274288662
X214_D0	0.154350009523309	0.0289438019195975	0.278874565572756	0.323838910156712	0.0861739766553701	0.127818736172255
X215_D0	0.155711653966243	0.0282645312943789	0.284924695276039	0.324099430139312	0.0856283570358229	0.121371332288205
X217_D0	0.156053232404648	0.0279374448608528	0.282567637699137	0.321037011459165	0.0834196723595464	0.128985001216651
X218_D0	0.157719437444619	0.0240882452359887	0.279473077484568	0.323208775166817	0.0918940125145746	0.123616452153432
X219_D0	0.159153400982058	0.026646463391796	0.280751072884276	0.319134102704756	0.0882800568779068	0.126034903159206
X222_D0	0.155015087193269	0.025980548266351	0.284069123108014	0.325304488540109	0.0838248128589588	0.125805940033298
X223_D0	0.156819626818902	0.0266789721339202	0.275810051759797	0.319295197737984	0.0948918130415128	0.126504338507884
X225_D0	0.15751423938239	0.0276695187065667	0.283275759027974	0.324895726230185	0.0829808276150965	0.123663929037788
X226_D0	0.158923668686333	0.02595147907894	0.284105491564413	0.323014810487857	0.08541468889922	0.122589861283236
X228_D0	0.157749182512433	0.0244253989317499	0.280779726862816	0.31790445630056	0.0911901760111184	0.127951059381322
X230_D0	0.158265366874071	0.0263721569828122	0.28450920393847	0.326582249037638	0.0823410801227066	0.121929943044302
X231_D0	0.155210623979104	0.0279095173211272	0.276353578678169	0.32865878297963	0.0839443496564096	0.12792314738556
X232_D0	0.157881815598495	0.0305696600534585	0.279414905000864	0.327712394892752	0.0815877106217317	0.122833513832698
X233_D0	0.158310044528459	0.0241425311802016	0.280981057692613	0.314346657124965	0.0942275071743278	0.127992202299433
X234_D0	0.157618188692292	0.0253673221677226	0.278730476382192	0.322364151743165	0.0884182336437219	0.127501627370907
X236_D0	0.156573664618981	0.0252208309710157	0.287479594711475	0.331339844633272	0.0780043181998728	0.121381746865384
X237_D0	0.157357263950562	0.0275379060561047	0.287981201510225	0.327112548266731	0.082413247158647	0.117597833057731
X238_D0	0.159389694118856	0.0257565871765797	0.286158766533153	0.317414110478455	0.0871741523934963	0.12410668929946
X239_D0	0.158827223484309	0.0284723147015767	0.282933710829345	0.322780636559474	0.0827421126005603	0.124244001824735
X240_D0	0.157658004215214	0.0289829817262872	0.280325346341419	0.325046012576889	0.0841457211486647	0.123841933991526
