	Monocytes	Unknown	CD4Tcells	Bcells	NK	CD8Tcells
X160_D0	0.219650894	0.078957693	0.302210422	0.058483419	0.129679526	0.211018068
X161_D0	0.239894374	0.07678265	0.3807024500000001	0.0431131664	0.090120229	0.169387126
X165_D0	0.310597758	0.0784314171999999	0.244926848	0.0497851864	0.1239245408	0.192334256
X167_D0	0.210769986	0.0620746479999999	0.483034224	0.0419061834	0.075722207	0.126492722
X168_D0	0.278051882	0.074067379	0.345847374	0.0454025862	0.091570545	0.165060238
X169_D0	0.275927414	0.0953976739999999	0.268633882	0.06034394	0.1061751139999999	0.193521952
X170_D0	0.1938768579999999	0.0783843678	0.2537088899999999	0.0561450767999999	0.1336470692	0.284237764
X171_D0	0.337016328	0.0830883388	0.2596009099999999	0.040130034	0.112444305	0.167720072
X172_D0	0.251013464	0.0760618791999999	0.299909854	0.0488182002	0.1054322752	0.21876432
X173_D0	0.2408567579999999	0.0636658492	0.397009762	0.0396689384	0.0743203112	0.1844783539999999
X174_D0	0.220961506	0.077619479	0.4072742639999999	0.0488013192	0.0828555812	0.162487862
X175_D0	0.18875219	0.0645751109999999	0.377769904	0.0450033712	0.127489832	0.196409626
X179_D0	0.266663356	0.0810412532	0.2426270039999999	0.0503728972	0.133087067	0.226208418
X181_D0	0.200021664	0.0677514144	0.384632968	0.0369535295999999	0.1097566938	0.2008837259999999
X182_D0	0.220106554	0.082870077	0.325498664	0.0550605153999999	0.136388256	0.1800759559999999
X183_D0	0.2213099639999999	0.089428876	0.307109642	0.0531969754	0.125548148	0.203406382
X184_D0	0.274050702	0.0776443528	0.295116386	0.0501520992	0.1143318379999999	0.18870461
X186_D0	0.229977958	0.074378013	0.235314516	0.0610376527999999	0.1919058	0.20738606
X187_D0	0.168350568	0.085661276	0.280051872	0.0518216632	0.14796935	0.266145286
X189_D0	0.245380312	0.0767730208	0.340404608	0.0627119448	0.108787712	0.165942372
X190_D0	0.172120118	0.088258998	0.305053608	0.0581646656	0.12903849	0.247364132
X191_D0	0.24535943	0.0787331978	0.3759711639999999	0.0491549009999999	0.1043640999999999	0.1464171759999999
X194_D0	0.231588684	0.093073249	0.288483102	0.0527259625999999	0.1192488271999999	0.2148801939999999
X195_D0	0.2640118079999999	0.0841221319999999	0.354268602	0.0415533457999999	0.091316065	0.16472805
X196_D0	0.167800794	0.0747949758	0.3189088759999999	0.0551740534	0.128021966	0.2552993719999999
X197_D0	0.219021514	0.083317198	0.34942449	0.0586769406	0.0979879828	0.191571862
X199_D0	0.230486392	0.090416567	0.375914762	0.0469388154	0.0957413897999999	0.1605020039999999
X200_D0	0.173298068	0.0853495012	0.397488746	0.0493281197999999	0.1208582639999999	0.1736773159999999
X201_D0	0.154895968	0.0783469377999999	0.354712386	0.063713818	0.11428769	0.234043186
X202_D0	0.242495872	0.086980396	0.3311748719999999	0.050100352	0.106369944	0.182878618
X203_D0	0.1587054779999999	0.083448358	0.2973805559999999	0.055128417	0.1308070788	0.274530084
X204_D0	0.1852093759999999	0.076339551	0.2982086	0.0545003628	0.134419528	0.251322586
X205_D0	0.280272466	0.0787831378	0.32408518	0.0492557763999999	0.099801352	0.167802076
X206_D0	0.215712882	0.067956517	0.430434306	0.0499192834	0.0814031819999999	0.1545738539999999
X208_D0	0.209486678	0.0928371092	0.3016752299999999	0.0530805436	0.139829164	0.2030912899999999
X209_D0	0.2443584619999999	0.084405628	0.1879399299999999	0.0522003855999999	0.128297904	0.30279767
X210_D0	0.252605806	0.0688472907999999	0.381995102	0.0452934562	0.1009365271999999	0.150321818
X213_D0	0.279367718	0.0828575949999999	0.366266724	0.0452839961999999	0.0849511127999999	0.1412728699999999
X214_D0	0.2862715299999999	0.0759625026	0.214379134	0.0369037792	0.14648839	0.2399946919999999
X215_D0	0.272274446	0.0782737158	0.324726546	0.0431577043999999	0.0896944304	0.191873158
X217_D0	0.2382269	0.078781712	0.262919416	0.0492052958	0.148574222	0.222292424
X218_D0	0.195073016	0.076562363	0.292281576	0.0510454836	0.127677714	0.257359854
X219_D0	0.210859636	0.0718031859999999	0.286961178	0.0597371382	0.139274332	0.231364502
X222_D0	0.2364327219999999	0.075036588	0.335458432	0.0465125092	0.1330565819999999	0.173503166
X223_D0	0.2125286779999999	0.0788175639999999	0.166340992	0.047680456	0.137591802	0.357040474
X225_D0	0.232317646	0.0879392208	0.3182396319999999	0.0558075838	0.1071879708	0.1985079659999999
X226_D0	0.192473692	0.0824477572	0.3309889359999999	0.0573699627999999	0.1026801282	0.234039526
X228_D0	0.15570694	0.0744709591999999	0.292831792	0.0555499951999999	0.168424444	0.253015856
X230_D0	0.22993594	0.0821187792	0.360936126	0.0665825906	0.100515983	0.159910584
X231_D0	0.26293532	0.1030885408	0.266765232	0.0542152418	0.1556830599999999	0.157312598
X232_D0	0.34861949	0.0782321692	0.29970125	0.056559451	0.0980860496	0.118801636
X233_D0	0.12207351	0.076516698	0.227086976	0.0506252796	0.165669556	0.358027972
X234_D0	0.187609248	0.0842320559999999	0.28375193	0.0538178972	0.152758628	0.237830236
