	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
X94_D0	0.179836363160124	0.0870979894125126	0.0863823475603892	0.403257616917869	0.0133178507710697	0.230107832178036
X95_D0	0.168705655557944	0.0538725255044938	0.0906875129268647	0.413765008789752	0.0158105328194539	0.257158764401491
X96_D0	0.171127480228149	0.0852927546605984	0.0853395538986732	0.395208009476132	0.0146465673029504	0.248385634433496
X99_D0	0.173692738766831	0.0841961525507256	0.088844329732503	0.400907015399405	0.0098061759152177	0.242553587635317
X100_D0	0.173121348286035	0.0755596749214058	0.0873033609686997	0.404594257244048	0.0139268755666516	0.24549448301316
X102_D0	0.167341783591072	0.0794371898526817	0.0879087183786604	0.410201233959761	0.0114641104251737	0.24364696379265
X104_D0	0.172418239810191	0.0861286498750257	0.0818886183203424	0.407411496637815	0.0157031694521216	0.236449825904505
X105_D0	0.17444974311773	0.0853913206857016	0.0799513673451755	0.408785774947153	0.0181976648086142	0.233224129095626
X107_D0	0.17808930021298	0.0831651326161904	0.0877355510709836	0.405014115422258	0.008902144019819	0.237093756657769
X108_D0	0.176421584450746	0.0701363188109581	0.0923857763932669	0.41253495336125	0.0163224013435298	0.23219896564025
X116_D0	0.169890633270627	0.0849726735968074	0.0850076873311847	0.407323877777264	0.0141084809440927	0.238696647080024
X118_D0	0.17558190710164	0.0769386072360352	0.0874068869723396	0.407489743096366	0.0120328644053764	0.240549991188242
X119_D0	0.174789042005787	0.0744785367686024	0.0876795954593119	0.413717232819969	0.0080426190382147	0.241292973908115
X122_D0	0.172736077727832	0.0822269390989783	0.0838372773691904	0.408236958737307	0.0114483164175687	0.241514430649124
X123_D0	0.179232311912538	0.0875669418279034	0.0841152271999189	0.402811254649624	0.0110601269621235	0.235214137447892
X124_D0	0.178690468925414	0.0755102555322869	0.0960326441875513	0.399492377685497	0.0078761430093339	0.242398110659918
X125_D0	0.173250528351753	0.080821976455258	0.0782701774840624	0.417861199771821	0.0206321019248924	0.229164016012213
X126_D0	0.173079452338372	0.0799045113076303	0.0821221658896739	0.409613512402724	0.0159157353822176	0.239364622679382
X128_D0	0.17809991800336	0.0873451846265338	0.0859480831718464	0.411553083657591	0.0094856550118441	0.227568075528825
X129_D0	0.1735147384998	0.0780670834530145	0.0839930805188183	0.414322960036828	0.0150310249180398	0.235071112573499
X132_D0	0.171232124525315	0.0746533841802759	0.0863511593966324	0.415034152671538	0.0126625300457216	0.240066649180517
X135_D0	0.175982633810725	0.0737695416435765	0.0902200569967758	0.409932093363305	0.0146435674898799	0.235452106695738
X136_D0	0.178676986725951	0.0703633712817915	0.0840895827662908	0.413432665477866	0.0155579703217441	0.237879423426357
X137_D0	0.177712005028159	0.0817094633694915	0.0874118389276493	0.408101573820322	0.0127007661875427	0.232364352666835
X138_D0	0.17093964112296	0.0859918678030601	0.0927127272151675	0.415556542704507	0.008876517821526	0.225922703332779
X139_D0	0.177981079161573	0.0732607125010583	0.0900843235905463	0.413039220201013	0.0091717925045387	0.23646287204127
X142_D0	0.175220989025011	0.0791279957411289	0.086967274115093	0.408561370964328	0.0160808306912195	0.23404153946322
X143_D0	0.176410664746886	0.0771066728096646	0.0982124060660667	0.403780895370297	0.0054558959331053	0.23903346507398
X144_D0	0.180769043166816	0.0809927026185342	0.0883184128827736	0.402815966070363	0.011104978304837	0.235998896956676
X145_D0	0.175070892422631	0.0856652719750248	0.0778235911396926	0.411457641073056	0.0119376580032483	0.238044945386348
X146_D0	0.177521174591336	0.0735891058110305	0.0858492226349198	0.41151821526502	0.0132172221090002	0.238305059588694
X147_D0	0.174174085846044	0.0821850731539635	0.0885389197196195	0.412332800298648	0.012832362677606	0.229936758304119
X149_D0	0.175743045497259	0.0783158322069777	0.0851476053574109	0.401767330515689	0.0171118571053422	0.241914329317321
X150_D0	0.178818921641522	0.0759528531538256	0.0883986943419099	0.404089929152723	0.0113367964138704	0.241402805296149
X152_D0	0.177857449296659	0.0811272621274715	0.0888446855225342	0.397646396746772	0.0156108235438828	0.238913382762682
